WigleWifi-1.4,appRelease=20190201,model=Kismet,release=2019.02.01.6,device=kismet,display=kismet,board=kismet,brand=kismet
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
DE:CB:BC:8A:C3:63,,[WPA2--CCMP][ESS],2021-01-11 09:21:23,1,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
18:0F:76:35:6A:48,dlink,[ESS],2021-01-11 09:19:20,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
EC:0E:C4:74:FD:DB,WIFI74FDD8,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
0C:8D:DB:95:7D:73,Apple Wi-Fi Network,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:17,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
0A:8D:DB:95:7D:73,Darwin,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:24,1,-81,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:DB:95:7D:73,,[WPA2--CCMP][ESS],2021-01-11 09:19:24,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
F2:9F:C2:57:67:BA,WFRC1,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:18,1,-76,36.0979270935,-80.2493057251,307.778015,0,WIFI
B4:2A:0E:3E:64:32,TC8715D2C,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:43,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
78:96:84:15:45:B0,ATT128,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,1,-90,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:95:2A:B3:6E:5F,HL Stephens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
CC:AB:2C:09:38:D4,ATT8eYq4gr,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
B0:C2:87:0E:65:5A,TC8715D54,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-81,36.0979270935,-80.2493057251,307.778015,0,WIFI
F2:9F:C2:81:FD:31,WFRC1,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:9F:C2:57:67:BA,WFRC-Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:18,1,-74,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:9F:C2:81:FD:31,WFRC-Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
F8:CF:C5:FB:A4:06,NOLA-24G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:41,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
EC:0E:C4:74:FD:DB,WIFI74FDD8,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
0C:8D:DB:95:7D:73,Apple Wi-Fi Network,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:17,1,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
0A:8D:DB:95:7D:73,Darwin,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:24,1,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:DB:95:7D:73,,[WPA2--CCMP][ESS],2021-01-11 09:19:24,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
F2:9F:C2:57:67:BA,WFRC1,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:18,1,-69,36.0979270935,-80.2493057251,307.778015,0,WIFI
B4:2A:0E:3E:64:32,TC8715D2C,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:43,1,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
78:96:84:15:45:B0,ATT128,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,1,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:9F:C2:81:FD:31,WFRC-Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:95:2A:B3:6E:5F,HL Stephens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
B0:C2:87:0E:65:5A,TC8715D54,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-74,36.0979270935,-80.2493057251,307.778015,0,WIFI
F2:9F:C2:81:FD:31,WFRC1,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,1,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
E6:CB:BC:8A:C3:63,FlowGuestSec,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:21:23,1,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
DE:CB:BC:8A:C3:63,,[WPA2--CCMP][ESS],2021-01-11 09:21:23,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
EC:0E:C4:74:FD:DB,WIFI74FDD8,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-81,36.0979270935,-80.2493057251,307.778015,0,WIFI
0A:8D:DB:95:7D:73,Darwin,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:24,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:DB:95:7D:73,,[WPA2--CCMP][ESS],2021-01-11 09:19:24,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
F2:9F:C2:57:67:BA,WFRC1,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:18,1,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
78:96:84:15:45:B0,ATT128,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:9F:C2:81:FD:31,WFRC-Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:95:2A:B3:6E:5F,HL Stephens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
F8:DA:0C:F6:41:00,SHHC,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,1,-81,36.0979270935,-80.2493057251,307.778015,0,WIFI
B0:C2:87:0E:65:5A,TC8715D54,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
E0:CB:BC:8A:C4:66,FlowGuest,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:21:15,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
E6:CB:BC:8A:C4:66,FlowGuestSec,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:21:15,1,-80,36.0979270935,-80.2493057251,307.778015,0,WIFI
DE:CB:BC:8A:C4:66,,[WPA2--CCMP][ESS],2021-01-11 09:19:29,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:95:2A:B3:6E:5F,HL Stephens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-77,36.0979270935,-80.2493057251,307.778015,0,WIFI
F2:9F:C2:81:FD:31,WFRC1,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
A8:9A:93:B1:A0:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:56,1,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
F8:CF:C5:FB:A4:06,NOLA-24G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:41,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
EC:0E:C4:74:FD:DB,WIFI74FDD8,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
78:96:84:15:45:B0,ATT128,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:95:2A:B3:6E:5F,HL Stephens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
B0:C2:87:0E:65:5A,TC8715D54,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-75,36.0979270935,-80.2493057251,307.778015,0,WIFI
46:91:60:EF:1F:7F,Verizon-SM-N960U-1F7F,[WPA2-PSK-CCMP][ESS],2021-01-11 09:36:11,1,-78,36.0979270935,-80.2493057251,307.778015,0,WIFI
18:0F:76:35:6A:48,dlink,[ESS],2021-01-11 09:19:20,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
E6:CB:BC:8A:C3:63,FlowGuestSec,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:21:23,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
DE:CB:BC:8A:C3:63,,[WPA2--CCMP][ESS],2021-01-11 09:21:23,1,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
F8:CF:C5:FB:A4:06,NOLA-24G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:41,1,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
EC:0E:C4:74:FD:DB,WIFI74FDD8,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
0C:8D:DB:95:7D:73,Apple Wi-Fi Network,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:17,1,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
0A:8D:DB:95:7D:73,Darwin,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:24,1,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
36:56:BE:BF:D2:31,Rise-Employee,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
36:56:BE:BF:D2:31,Rise-Employee,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
B4:2A:0E:3E:64:32,TC8715D2C,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:43,1,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:9F:C2:81:FD:31,WFRC-Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:95:2A:B3:6E:5F,HL Stephens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
F8:DA:0C:F6:41:00,SHHC,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,1,-81,36.0979270935,-80.2493057251,307.778015,0,WIFI
CC:AB:2C:09:38:D4,ATT8eYq4gr,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,1,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
B0:C2:87:0E:65:5A,TC8715D54,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:20,1,-69,36.0979270935,-80.2493057251,307.778015,0,WIFI
46:91:60:EF:1F:7F,Verizon-SM-N960U-1F7F,[WPA2-PSK-CCMP][ESS],2021-01-11 09:36:11,1,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
18:0F:76:35:6A:48,dlink,[ESS],2021-01-11 09:19:20,1,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
0E:8D:CB:95:72:5E,FlowGuest,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:38:04,153,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
0A:8D:CB:95:72:5E,FlowGuestSec,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:38:04,153,-90,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:CB:95:72:5E,,[WPA2--CCMP][ESS],2021-01-11 09:38:04,153,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
60:38:E0:88:65:25,Linksys14352_5GHz,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,153,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
96:10:3E:04:8E:5A,SalemCRE-guest,[ESS],2021-01-11 09:19:29,153,-78,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:8A:C2:B3,FlowGuest,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:29,153,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:B5:C1:F4,BusinessCenter WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,153,-75,36.0979270935,-80.2493057251,307.778015,0,WIFI
E0:63:DA:25:6A:2F,RenfroDC,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:02,153,-75,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:B5:BC:46,BusinessCenter WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,153,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
66:38:E0:88:65:25,Linksys14352_5GHz-guest,[ESS],2021-01-11 09:38:04,153,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:63:DA:25:6A:2F,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:02,153,-76,36.0979270935,-80.2493057251,307.778015,0,WIFI
94:10:3E:04:8E:57,SalemCRE,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:29,153,-75,36.0979270935,-80.2493057251,307.778015,0,WIFI
0E:8D:CB:95:72:5E,FlowGuest,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:38:04,153,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
0A:8D:CB:95:72:5E,FlowGuestSec,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:38:04,153,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:CB:95:72:5E,,[WPA2--CCMP][ESS],2021-01-11 09:38:04,153,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
60:38:E0:88:65:25,Linksys14352_5GHz,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,153,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
96:10:3E:04:8E:5A,SalemCRE-guest,[ESS],2021-01-11 09:19:29,153,-77,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:8A:C2:B3,FlowGuest,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:29,153,-90,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:B5:BD:78,BusinessCenter WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:04,157,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:11:52,Workplace Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
36:56:EE:A0:41:68,Grubb Office WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:56:EE:A0:41:68,Grubb Office Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:12:71,Flywheel,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:60:6E:EA:12:EC,LegnaSoftware_5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:11:50,Workplace,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:12:72,Workplace Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:21:41,Flywheel,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:28,157,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
C8:52:61:59:97:A3,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:B5:BD:78,BusinessCenter WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:04,157,-75,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:12:70,Workplace,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:11:52,Workplace Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
36:56:EE:A0:41:68,Grubb Office WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:56:EE:A0:41:68,Grubb Office Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:12:71,Flywheel,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
08:60:6E:EA:12:EC,LegnaSoftware_5G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:11:50,Workplace,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-82,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:12:72,Workplace Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-81,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:11:51,Flywheel,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
E2:CB:AC:B5:BD:78,BusinessCenter WiFi,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:04,157,-75,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:11:52,Workplace Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:56:EE:A0:41:68,Grubb Office Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-73,36.0979270935,-80.2493057251,307.778015,0,WIFI
38:94:ED:1D:12:71,Flywheel,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:05,157,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
98:E7:F4:41:A8:1A,DIRECT-18-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:24,6,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
E4:E7:49:72:28:15,DIRECT-14-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:28,6,-93,36.0979270935,-80.2493057251,307.778015,0,WIFI
E4:E7:49:72:28:15,DIRECT-14-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:28,6,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
54:65:DE:72:11:C0,CR_Press,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
E4:E7:49:72:28:15,DIRECT-14-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:28,6,-92,36.0979270935,-80.2493057251,307.778015,0,WIFI
E0:CB:BC:B7:AE:77,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:32,6,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
E4:E7:49:72:28:15,DIRECT-14-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:28,6,-90,36.0979270935,-80.2493057251,307.778015,0,WIFI
E4:E7:49:72:28:15,DIRECT-14-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:28,6,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
28:9E:FC:84:96:6E,MySpectrumWiFi68-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:34,6,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
54:65:DE:72:11:C0,CR_Press,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-95,36.0979270935,-80.2493057251,307.778015,0,WIFI
E6:CB:BC:B7:AE:77,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:34,6,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
F0:72:EA:63:60:D2,TheDreamTeamFoundation,[WPA-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-79,36.0979270935,-80.2493057251,307.778015,0,WIFI
FA:8F:CA:3F:59:97,Office Speaker.o,[ESS],2021-01-11 09:19:30,6,-90,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:8D:DB:C4:37:27,WinstonStarts,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,6,-94,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:DB:C4:37:27,,[WPA2--CCMP][ESS],2021-01-11 09:19:30,6,-92,36.0979270935,-80.2493057251,307.778015,0,WIFI
BE:E9:2F:6F:BD:21,DIRECT-21-HP OfficeJet Pro 8020,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:21,6,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
28:9E:FC:84:96:6E,MySpectrumWiFi68-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:34,6,-83,36.0979270935,-80.2493057251,307.778015,0,WIFI
54:65:DE:72:11:C0,CR_Press,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
F0:72:EA:63:60:D2,TheDreamTeamFoundation,[WPA-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-71,36.0979270935,-80.2493057251,307.778015,0,WIFI
80:CE:62:F7:50:63,DIRECT-61-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:30,6,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
FA:8F:CA:3F:59:97,Office Speaker.o,[ESS],2021-01-11 09:19:30,6,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
00:AC:E0:A1:D1:60,Jostens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:42,6,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
28:9E:FC:84:96:6E,MySpectrumWiFi68-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:34,6,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
54:65:DE:72:11:C0,CR_Press,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
F0:72:EA:63:60:D2,TheDreamTeamFoundation,[WPA-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-73,36.0979270935,-80.2493057251,307.778015,0,WIFI
00:AC:E0:A1:D1:60,Jostens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:42,6,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
28:9E:FC:84:96:6E,MySpectrumWiFi68-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:34,6,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
54:65:DE:72:11:C0,CR_Press,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-88,36.0979270935,-80.2493057251,307.778015,0,WIFI
F0:72:EA:63:60:D2,TheDreamTeamFoundation,[WPA-PSK-CCMP][ESS],2021-01-11 09:19:26,6,-76,36.0979270935,-80.2493057251,307.778015,0,WIFI
00:AC:E0:A1:D1:60,Jostens,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:42,6,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
FA:8F:CA:3F:59:97,Office Speaker.o,[ESS],2021-01-11 09:19:30,6,-87,36.0979270935,-80.2493057251,307.778015,0,WIFI
02:8D:DB:C4:37:27,WinstonStarts,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,6,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
32:8D:DB:C4:37:27,,[WPA2--CCMP][ESS],2021-01-11 09:19:30,6,-84,36.0979270935,-80.2493057251,307.778015,0,WIFI
98:E7:F4:41:A8:1A,DIRECT-18-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:24,6,-90,36.0979270935,-80.2493057251,307.778015,0,WIFI
BE:E9:2F:6F:BD:21,DIRECT-21-HP OfficeJet Pro 8020,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:21,6,-89,36.0979270935,-80.2493057251,307.778015,0,WIFI
76:AC:B9:10:A4:9B,SAMETMB_public,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:06,10,-85,36.0979270935,-80.2493057251,307.778015,0,WIFI
EE:9F:DB:87:9D:4A,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:25,10,-86,36.0979270935,-80.2493057251,307.778015,0,WIFI
EE:9F:DB:87:9D:4A,,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:25,10,-92,36.0979270935,-80.2493057251,307.778015,0,WIFI
66:38:E0:88:65:24,Linksys14352-guest,[ESS],2021-01-11 09:38:06,2,-71,36.0979080200,-80.2495269775,305.662994,0,WIFI
DE:CB:BC:8A:C3:63,,[WPA2--CCMP][ESS],2021-01-11 09:21:23,2,-70,36.0979080200,-80.2495269775,305.662994,0,WIFI
50:C7:BF:40:24:8F,B&H-2G,[WPA2-PSK-CCMP][ESS],2021-01-11 09:21:15,2,-79,36.0979080200,-80.2495269775,305.662994,0,WIFI
60:38:E0:88:65:24,Linksys14352,[WPA2-PSK-CCMP][ESS],2021-01-11 09:38:06,2,-69,36.0979080200,-80.2495269775,305.662994,0,WIFI
78:96:84:15:45:B0,ATT128,[WPA-PSK-CCMP+TKIP] [WPA2-PSK-CCMP+TKIP][ESS],2021-01-11 09:19:26,2,-71,36.0979080200,-80.2495269775,305.662994,0,WIFI
02:9F:C2:81:FD:31,WFRC-Guest,[WPA2-PSK-CCMP][ESS],2021-01-11 09:19:29,2,-76,36.0979080200,-80.2495269775,305.662994,0,WIFI
